Id,SalePrice
2154,102892.11887683994
2155,141276.08631363435
2156,267860.9041364336
2157,236324.48761194036
2158,246237.71496106355
2159,221386.82789770846
2160,180190.7678408088
2161,233754.121077235
2162,412150.2248012291
2163,360107.5907907881
2164,262186.1512538286
2165,203008.6266361311
2166,164067.18036850408
2167,221296.08077504116
2168,191874.7820649473
2169,189805.97809598362
2170,208604.03847253713
2171,157183.33187554634
2172,128428.22924866156
2173,174434.76460311332
2174,227535.99892586487
2175,284104.4308626503
2176,315017.6305676767
2177,244027.9293870679
2178,208406.30962965035
2179,135297.2462952374
2180,210932.63325465255
2181,191017.63000438243
2182,226013.0200693678
2183,187020.58339033474
2184,115068.35468104594
2185,112760.67056551675
2186,146613.32863225232
2187,148725.20395517044
2188,149548.88112899524
2189,280490.97943143157
2190,75804.66403928367
2191,77796.3810023464
2192,83917.10741679532
2193,106859.36499089094
2194,104747.51286044311
2195,101968.22918540351
2196,97307.33170837592
2197,120525.61651387815
2198,176505.45529912872
2199,190842.77743896694
2200,139723.48769949414
2201,138637.74110834947
2202,201115.33597315178
2203,123606.25492427028
2204,175776.38944105234
2205,111978.56966158948
2206,125083.10199013902
2207,191654.3740457134
2208,262887.82909506746
2209,230737.86383724769
2210,114477.03152682503
2211,117837.61988594267
2212,125836.55346820274
2213,103925.15924644617
2214,132097.42921923887
2215,100354.05399451454
2216,147265.90776870362
2217,57781.44388387951
2218,92122.62596851226
2219,82202.132431888
2220,80971.9558123813
2221,314084.2189539293
2222,272359.9526819916
2223,286297.53122268384
2224,208205.1662307318
2225,118097.71215466245
2226,187891.53570101006
2227,198245.6976299542
2228,275773.3620694854
2229,269562.641463675
2230,149185.3929535288
2231,215826.98556281353
2232,181409.08938702237
2233,163250.8726666588
2234,238753.51146380568
2235,220387.59179400667
2236,269888.12930677243
2237,319685.75509507174
2238,191314.9433241444
2239,112106.22250372544
2240,159153.99865235228
2241,143601.76784339536
2242,127274.64583090691
2243,135043.47267659658
2244,98249.42407608272
2245,99762.04382452517
2246,132790.3409146763
2247,119497.27461072466
2248,120567.38700013873
2249,115017.71748469285
2250,123662.42397113597
2251,105602.85822988862
2252,190499.06160995242
2253,155852.87102362115
2254,176080.26020628266
2255,186416.55633975004
2256,170954.6663371639
2257,220741.7372508828
2258,157293.53890729524
2259,179524.70756875456
2260,152428.77493992247
2261,179924.1573780891
2262,209382.63264641323
2263,359008.5962683689
2264,480333.6917376123
2265,172779.08024630477
2266,301485.2780458896
2267,363940.6146716056
2268,415368.5480031819
2269,150408.38296287478
2270,195956.7436281812
2271,214417.0922280672
2272,195687.7719402172
2273,159948.0389186949
2274,184847.3258915852
2275,160060.5930887839
2276,191759.6687656518
2277,180730.49982322112
2278,149236.77901166212
2279,120834.06784693424
2280,118049.5020092581
2281,171202.6983023226
2282,198124.66480476662
2283,108471.62488899757
2284,113084.38316085243
2285,140470.64404213833
2286,126837.48229864497
2287,387102.5991069871
2288,269674.6552945077
2289,366315.29847633286
2290,485212.72428501357
2291,333514.7369135404
2292,453421.65546969173
2293,490711.58992449846
2294,392571.98188933
2295,533285.0991536462
2296,286058.3921458741
2297,356543.5575258907
2298,348623.4629579574
2299,341229.4764436815
2300,334826.2282381948
2301,308782.7702813412
2302,237591.13109582436
2303,231912.40618250816
2304,239306.72659549234
2305,195285.062782484
2306,185817.91386952187
2307,198343.36461472636
2308,210990.21508087902
2309,288479.14216520236
2310,211882.41615501177
2311,205043.5433838927
2312,168194.9790312709
2313,168548.21480794312
2314,167977.0875085283
2315,183450.4802267591
2316,202950.42768532658
2317,189194.73515830367
2318,178311.94639920557
2319,182891.8739984913
2320,188959.07396839288
2321,241214.33701297853
2322,186182.45933787277
2323,202276.69178953997
2324,176396.68293345324
2325,220160.89596653768
2326,170301.82701352195
2327,199077.33622839532
2328,220942.687986899
2329,197388.12877498925
2330,186835.96102781952
2331,329120.58034921717
2332,399203.86257482687
2333,315269.38823608175
2334,240313.45178060952
2335,266273.1349244104
2336,294133.4171660412
2337,201640.09187795332
2338,264894.9162003474
2339,216808.3333442376
2340,439642.36708670284
2341,219641.92333954712
2342,229594.37517699078
2343,221488.33600479085
2344,216131.7913243052
2345,225935.13310706583
2346,215687.54266428974
2347,200791.93665291707
2348,245032.6918103009
2349,181609.09314953515
2350,326214.3248508853
2351,277050.54340552475
2352,254314.26841998793
2353,250099.55196049003
2354,149584.90170181624
2355,147066.61041769365
2356,155489.0851674725
2357,189705.90384037324
2358,196535.6818945459
2359,137843.08615802694
2360,110961.72854186177
2361,151396.089854383
2362,279291.391737323
2363,137494.86286043783
2364,163941.385777949
2365,227743.81232508793
2366,199886.4308606368
2367,233689.95666690965
2368,225283.5134546582
2369,228657.7733870534
2370,171615.9415422501
2371,163072.06915839537
2372,191254.3041680333
2373,297282.73035185854
2374,317196.62085802073
2375,267108.10530597146
2376,282365.640593167
2377,352288.1402529292
2378,142394.51308977028
2379,209765.92006623786
2380,150843.58028750969
2381,174834.17977868652
2382,208580.86874644257
2383,210271.25843985265
2384,260565.48597013927
2385,165454.23447330468
2386,130126.1327722767
2387,132245.20251137635
2388,105140.31952209274
2389,111589.85825404269
2390,142987.91969942438
2391,141910.3511094168
2392,119239.94084848813
2393,172986.93962149456
2394,143473.71011931522
2395,218248.25357079197
2396,142427.82393085133
2397,229482.938989163
2398,129655.79532128047
2399,60965.11945195397
2400,58888.32236992459
2401,111143.69610421025
2402,141743.82651166306
2403,149257.86043057172
2404,148643.35771696927
2405,163869.1943353562
2406,146215.08071643228
2407,132451.75864302673
2408,147329.53973897218
2409,123828.2329343163
2410,167050.81357550147
2411,109048.904594373
2412,154163.5140882334
2413,130427.88863220219
2414,168684.9118453486
2415,138490.78139935716
2416,123086.37241769211
2417,137532.51881542508
2418,135136.71924384555
2419,132056.76478679894
2420,116644.9928834882
2421,154954.04881306266
2422,104924.98051539155
2423,110795.39526780852
2424,165513.69198950633
2425,211587.17897846753
2426,140908.0619693839
2427,126025.96866886831
2428,167360.1259054509
2429,113059.03876363573
2430,132926.49951089107
2431,104502.65304676353
2432,148494.24514763197
2433,147673.80334039486
2434,135663.45936105706
2435,154181.7490839238
2436,104852.50753102839
2437,101802.12316654754
2438,119133.17701769422
2439,103947.45967326062
2440,123658.27013015503
2441,96174.43330490678
2442,98023.03957466426
2443,136769.59318010692
2444,134527.67237455695
2445,86907.63787922738
2446,139194.6888363699
2447,188641.09689799813
2448,125918.81933160232
2449,110390.88420705384
2450,150373.63597930124
2451,119193.14286852132
2452,192459.14441100732
2453,92062.9939423334
2454,132978.18139203644
2455,110729.3336090658
2456,133344.21921752984
2457,129957.26089229068
2458,121089.49778441274
2459,116050.43764613692
2460,138056.97536795386
2461,129918.8271778301
2462,135232.44646503913
2463,119699.83822966937
2464,181329.06255869134
2465,139150.83356823455
2466,109155.41818167297
2467,122521.02754460141
2468,82668.3301074871
2469,79541.98853227397
2470,197429.02314366607
2471,216150.49853455345
2472,159673.01943944508
2473,107676.75256593619
2474,61321.27463269641
2475,233279.24398577167
2476,117884.8050953482
2477,125394.50690036068
2478,160615.9543268788
2479,98340.99412898146
2480,161818.22366092383
2481,121836.22415559502
2482,124382.78156285189
2483,106689.60452274814
2484,117680.06921372848
2485,119510.20364737064
2486,147146.1494640171
2487,170359.38089263032
2488,173523.03513851482
2489,149504.5510389588
2490,147147.4407090065
2491,93739.97245207826
2492,194006.4496803191
2493,145437.79563236024
2494,144114.57444149491
2495,88214.86452836002
2496,232853.67437885297
2497,160611.22528936274
2498,109033.50635829767
2499,85773.08331076724
2500,118310.91730314528
2501,143359.3789617006
2502,151143.3063971464
2503,95183.31165098524
2504,210149.89441763988
2505,221454.95319106494
2506,257079.37481677308
2507,285280.6732017958
2508,256448.05172555317
2509,213683.8807160812
2510,215011.70073629374
2511,174808.62942178396
2512,211182.72657930615
2513,219024.701242208
2514,259924.5746729256
2515,152925.41605531928
2516,170364.17586525733
2517,151367.89634011648
2518,158644.2299959159
2519,240075.8667480118
2520,223067.81467368707
2521,187700.15532724425
2522,225102.6625081058
2523,114071.32975508767
2524,134222.01459160727
2525,147360.572967567
2526,138217.42395821837
2527,117426.28940595497
2528,122045.66113496076
2529,128519.6233017121
2530,115617.65779873583
2531,257172.91708975923
2532,231865.56882125026
2533,194983.76604926918
2534,233579.82908719883
2535,302743.7429071399
2536,237880.3380050862
2537,247068.4361553893
2538,183332.6116312317
2539,188739.22651471518
2540,188012.0867714134
2541,177722.24278399476
2542,162650.63031224633
2543,119763.76632819808
2544,117465.72370658387
2545,128122.9507944071
2546,126024.32403579127
2547,140725.86194067044
2548,163544.069781296
2549,149190.9799054568
2550,853461.989218166
2551,136838.04621297822
2552,135926.13959977342
2553,73652.10422360394
2554,85671.57720801151
2555,123425.59449182687
2556,99972.34794821702
2557,98174.25479752968
2558,156723.82821669438
2559,135086.3207641846
2560,151853.33005908207
2561,144461.490737981
2562,136129.39525687674
2563,144236.21193432776
2564,184579.2667303174
2565,129199.8093891737
2566,144804.67292310495
2567,127171.39030848231
2568,195402.5044460637
2569,240030.48476835925
2570,111566.40228327217
2571,177872.92630383783
2572,151079.17845536658
2573,204182.16371096513
2574,272723.1229164339
2575,129514.528662303
2576,113896.62454472718
2577,136234.24692157155
2578,88173.14240678816
2579,61329.322506828896
2580,107967.01248006626
2581,120327.19837630758
2582,134158.83203050206
2583,282619.6595308653
2584,173621.5645800411
2585,184463.5451788817
2586,231546.00183355904
2587,203600.9320950662
2588,129858.90663597007
2589,142425.76423786074
2590,213263.90261422243
2591,228904.24417364033
2592,224679.58830797163
2593,268784.7875922421
2594,181290.06898604686
2595,197055.49672050503
2596,294897.8550791189
2597,187346.2706264399
2598,295101.3562767543
2599,363183.5910845647
2600,157849.04329203584
2601,145215.77274896213
2602,84350.9144556388
2603,91319.86489396179
2604,91302.18888572979
2605,78701.276091276
2606,136077.71611396788
2607,233051.52781949827
2608,189634.20328645993
2609,168801.84834484346
2610,106724.14629159492
2611,115560.46890441662
2612,153060.66939752386
2613,134881.58722508771
2614,120337.59987914612
2615,153743.44066912017
2616,146152.50476506096
2617,185619.4542485099
2618,234746.31852203808
2619,204893.7052252759
2620,190091.97266773597
2621,179050.3650860137
2622,181685.35559715208
2623,255884.62429223178
2624,321584.4677593923
2625,275772.2615164783
2626,177497.36329962267
2627,154270.659643728
2628,501857.73058578034
2629,562858.7574097653
2630,366162.9168025752
2631,503930.5908060653
2632,417549.415953885
2633,303156.84051671263
2634,425311.3186020656
2635,160844.67411564838
2636,166686.4253644597
2637,182026.33900007533
2638,266651.7719400747
2639,183160.92749254723
2640,145710.9018806429
2641,102891.73380991034
2642,202204.96489618448
2643,104766.92422767782
2644,113735.94176738162
2645,111553.66254537585
2646,95133.31723175546
2647,103396.0123661018
2648,136623.23637167868
2649,156398.50086222435
2650,138511.39666780006
2651,134558.77055466012
2652,410661.93910249555
2653,247352.42326611598
2654,242090.05888404307
2655,421326.38333047123
2656,320124.466988112
2657,355901.73251960345
2658,313709.6044041695
2659,307151.39990236546
2660,352975.43924324267
2661,366075.47256318765
2662,379918.0095071671
2663,266633.4018994531
2664,276629.8914831979
2665,334110.3611296986
2666,285225.9512972853
2667,173257.25378730037
2668,177894.63318800897
2669,188005.00167005704
2670,283950.88896843
2671,188714.09274801554
2672,201553.90810179774
2673,201564.6068736723
2674,195768.363725162
2675,180765.14093322813
2676,194282.97694500803
2677,207992.3827493283
2678,266493.6173975826
2679,259389.433529438
2680,268183.1135754229
2681,400960.21852352686
2682,309893.4008952924
2683,573534.5485769061
2684,299685.79492013704
2685,327753.678686568
2686,243626.1292301141
2687,311630.02627871867
2688,216770.51422431582
2689,212582.81562788202
2690,445987.1006810852
2691,189117.91217105277
2692,145344.7984522364
2693,205572.07869052942
2694,150303.22867326345
2695,195159.22999493242
2696,182621.25655844223
2697,190656.7005676362
2698,194747.01462996806
2699,177986.3427193613
2700,155736.36910825665
2701,151884.38369020182
2702,111327.3761105009
2703,131075.92472499615
2704,140870.23958084223
2705,115479.43294722306
2706,105655.05768609002
2707,128880.70738268424
2708,136385.1980207551
2709,103069.19457139456
2710,124658.05560124059
2711,335365.64198127895
2712,399785.20699884585
2713,178375.6294167008
2714,139830.36773270945
2715,172729.7853648802
2716,145909.55583153517
2717,185540.67320682955
2718,220012.48255649663
2719,149183.45689092414
2720,173176.05431862737
2721,129187.01626738107
2722,154189.14922569977
2723,138079.18370687717
2724,128296.94969964917
2725,127783.98889754094
2726,154574.6663003104
2727,166422.12371728264
2728,187963.9135127429
2729,145606.61776265837
2730,155369.89940175522
2731,142853.5774301415
2732,139472.73894960937
2733,165184.41164789198
2734,153187.1139423449
